Name;VOLKSWAGEN - TOT RETURN IND;NESTLE 'N' - TOT RETURN IND;COCA COLA - TOT RETURN IND;INTERNATIONAL BUS.MCHS. - TOT RETURN IND 
10.10.2012;5116.43;8427.7;7820.94;2829.21
11.10.2012;5157.7;8413.94;7825.04;2828.39
12.10.2012;5120.27;8434.58;7849.68;2856.43
15.10.2012;5104.92;8496.5;7829.15;2871.96
16.10.2012;5103.77;8530.9;7781.93;2900.42
17.10.2012;5162.49;8565.3;7749.07;2757.87
18.10.2012;5240.31;8420.82;7769.61;2679.93
19.10.2012;5292.86;8420.82;7679.26;2657.93
22.10.2012;5292.86;8400.18;7644.36;2672.23
23.10.2012;5199.89;8248.83;7517.05;2628.93
24.10.2012;5367.65;8276.35;7572.49;2621.65
25.10.2012;5484.63;8248.83;7615.61;2633.74
26.10.2012;5550.98;8214.43;7605.34;2656.7
29.10.2012;5605.45;8207.55;7605.34;2656.7
30.10.2012;5746.97;8207.55;7605.34;2656.7
31.10.2012;5779.57;8131.87;7634.09;2674.02
01.11.2012;5868.17;8124.99;7664.89;2710.03
02.11.2012;5883.51;8131.87;7613.55;2658.9
05.11.2012;5693.66;8200.67;7549.9;2668.66
06.11.2012;5681.23;8200.67;7683.37;2681.44
07.11.2012;5639.96;8186.91;7539.64;2639.38
08.11.2012;5546;8228.19;7465.72;2624.74
09.11.2012;5538.32;8248.83;7451.35;2618.39
12.11.2012;5559.42;8235.07;7408.23;2613.01
13.11.2012;5523.75;8262.59;7424.65;2600.17
14.11.2012;5446.27;8235.07;7393.86;2561.37
15.11.2012;5415.63;8097.47;7480.09;2566.06
16.11.2012;5390.66;8035.55;7506.79;2581.11
19.11.2012;5618.91;8159.39;7646.41;2628.19
20.11.2012;5698.26;8138.75;7648.46;2612.32
21.11.2012;5791.46;8152.51;7677.21;2627.37
22.11.2012;5772.29;8180.03;7677.21;2627.37
23.11.2012;5776.12;8228.19;7788.09;2671.55
26.11.2012;5799.13;8207.55;7671.05;2663.13
27.11.2012;5848.99;8241.95;7683.37;2640.34
28.11.2012;5868.17;8338.27;7764.47;2650.7
29.11.2012;5952.55;8393.3;7849.23;2644.49
30.11.2012;5998.57;8345.14;7838.89;2624.33
03.12.2012;5960.22;8358.91;7727.26;2616.18
04.12.2012;5944.88;8358.91;7679.71;2614.52
05.12.2012;5881.59;8331.38;7712.79;2604.72
06.12.2012;6002.02;8386.43;7727.26;2619.22
07.12.2012;6013.91;8386.43;7795.48;2650.29
10.12.2012;6042.68;8393.3;7781.01;2659.54
11.12.2012;6132.43;8420.82;7826.49;2681.35
12.12.2012;6136.65;8393.3;7781.01;2664.09
13.12.2012;6155.44;8365.79;7772.74;2650.84
14.12.2012;6145.09;8296.98;7785.14;2647.66
17.12.2012;6122.07;8276.35;7752.07;2673.34
18.12.2012;6127.06;8248.83;7706.59;2701.92
19.12.2012;6117.47;8276.35;7603.23;2693.5
20.12.2012;6141.63;8255.71;7659.04;2689.22
21.12.2012;6201.85;8262.59;7625.97;2670.58
24.12.2012;6201.85;8262.59;7592.89;2656.5
25.12.2012;6201.85;8262.59;7592.89;2656.5
26.12.2012;6201.85;8262.59;7528.81;2650.29
27.12.2012;6228.7;8235.07;7528.81;2660.78
28.12.2012;6251.9;8200.67;7435.78;2621.01
31.12.2012;6251.9;8200.67;7493.67;2644.76
01.01.2013;6251.9;8200.67;7493.67;2644.76
02.01.2013;6443.1;8200.67;7772.74;2711.04
03.01.2013;6408.96;8345.14;7772.74;2696.13
04.01.2013;6424.3;8393.3;7785.14;2678.45
07.01.2013;6301.57;8358.91;7710.72;2666.72
08.01.2013;6204.27;8310.75;7656.98;2662.99
09.01.2013;6131.86;8345.14;7654.91;2655.39
10.01.2013;6175;8372.66;7640.44;2663.13
11.01.2013;6306.71;8427.7;7630.1;2684.8
14.01.2013;6330.99;8413.94;7646.64;2659.54
15.01.2013;6305.41;8551.54;7714.86;2657.88
16.01.2013;6369.92;8585.94;7714.86;2659.12
17.01.2013;6339.93;8723.53;7754.14;2673.76
18.01.2013;6392.39;8723.53;7793.41;2685.08
21.01.2013;6441.56;8702.89;7793.41;2685.08
22.01.2013;6462.66;8661.61;7675.58;2707.31
23.01.2013;6533.61;8751.05;7675.58;2826.6
24.01.2013;6520.19;8744.17;7671.45;2822.46
25.01.2013;6632.3;8819.85;7659.04;2830.05
28.01.2013;6679.36;8854.25;7650.77;2829.5
29.01.2013;6637.09;8868.01;7735.53;2815.28
30.01.2013;6619.91;8792.33;7752.07;2810.03
31.01.2013;6535.3;8792.33;7698.32;2803.82
01.02.2013;6687.03;8771.69;7760.34;2832.95
04.02.2013;6455.75;8696.01;7721.06;2813.76
05.02.2013;6367.54;8723.53;7884.37;2799.95
06.02.2013;6344.34;8826.73;7919.52;2787.25
07.02.2013;6351.43;8737.29;8043.55;2769.5
08.02.2013;6489.5;8799.21;8014.61;2796.4
11.02.2013;6454.99;8833.61;7981.53;2775.33
12.02.2013;6477.2;8840.49;7764.47;2773.66
13.02.2013;6527.86;8874.89;7692.12;2774.36
14.02.2013;6440.03;8668.5;7615.63;2768.26
15.02.2013;6412.8;8696.01;7735.53;2786.7
18.02.2013;6404.4;8682.25;7735.53;2786.7
19.02.2013;6522.14;8819.85;7787.21;2777.55
20.02.2013;6541.28;8861.13;7799.61;2763.54
21.02.2013;6405.13;8785.45;7795.48;2749.95
22.02.2013;6157.51;8861.13;7962.92;2788.22
25.02.2013;5825.98;8929.93;7797.55;2738.58
26.02.2013;5895.02;8874.89;7878.17;2761.19
27.02.2013;6032.32;8861.13;7948.45;2805.42
28.02.2013;6056.11;9012.48;8004.27;2784.62
01.03.2013;5942.42;8971.2;8000.14;2813.46
04.03.2013;5855.25;9005.6;8024.94;2845.07
05.03.2013;6028.91;9163.84;7996;2863.65
06.03.2013;6100.21;9101.92;8066.29;2889.3
07.03.2013;6143.86;9225.75;8086.96;2903.72
08.03.2013;6130.43;9260.15;8107.63;2917.03
11.03.2013;6128.98;9308.31;8126.23;2912.87
12.03.2013;6036.2;9370.23;8053.88;2919.39
13.03.2013;6125.14;9383.99;8035.28;2940.33
14.03.2013;5991.36;9459.67;8124.81;2992.19
15.03.2013;5837.49;9459.67;8085.25;2979.98
18.03.2013;5829.43;9418.39;8070.68;2956.27
19.03.2013;5762.7;9377.11;8189.36;2959.46
20.03.2013;5703.17;9411.51;8301.8;2981.92
21.03.2013;5676.36;9363.35;8343.45;2943.1
22.03.2013;5739.76;9335.83;8337.2;2940.61
25.03.2013;5672.49;9356.47;8353.86;2922.03
26.03.2013;5685.95;9315.19;8472.54;2944.49
27.03.2013;5678.28;9335.83;8374.68;2924.11
28.03.2013;5622.78;9445.91;8420.48;2957.52
29.03.2013;5622.78;9445.91;8420.48;2957.52
01.04.2013;5622.78;9445.91;8422.57;2944.76
02.04.2013;5693.66;9562.86;8478.79;2972.22
03.04.2013;5703.25;9549.1;8364.27;2948.65
04.04.2013;5639;9452.79;8441.31;2929.93
05.04.2013;5599.69;9260.15;8345.53;2903.58
08.04.2013;5645.71;9356.47;8507.94;2902.34
09.04.2013;5522.98;9225.75;8476.71;2900.95
10.04.2013;5530.65;9315.19;8551.67;2939.5
11.04.2013;5557.89;9267.03;8574.57;2952.25
12.04.2013;5400.25;9273.91;8553.75;2930.9
15.04.2013;5296.7;9301.43;8347.61;2901.5
16.04.2013;5350.39;9351.1;8822.36;2939.5
17.04.2013;5185.47;9124.06;8859.84;2907.19
18.04.2013;5066.57;9223.39;8766.14;2872.25
19.04.2013;5225.74;9265.96;8882.74;2634.45
22.04.2013;5269.85;9244.67;8895.23;2604.37
23.04.2013;5427.1;9414.95;8891.07;2656.78
24.04.2013;5559.42;9457.52;8776.55;2658.16
25.04.2013;5657.22;9414.95;8818.19;2689.22
26.04.2013;5599.69;9351.1;8766.14;2694.21
29.04.2013;5739.23;9443.33;8795.29;2761.32
30.04.2013;5789.18;9422.04;8814.03;2808.33
01.05.2013;5789.18;9422.04;8789.04;2767.98
02.05.2013;5699.89;9372.38;8736.98;2806.25
03.05.2013;5951.39;9336.91;8795.29;2835.64
06.05.2013;5933.71;9344;8761.97;2811.66
07.05.2013;5872.8;9379.48;8891.07;2823.44
08.05.2013;5927.81;9450.43;8841.09;2853.11
09.05.2013;5953.36;9450.43;8770.3;2831.1
10.05.2013;5915.04;9492.99;8776.55;2848.24
13.05.2013;5902.27;9492.99;8784.88;2820.38
14.05.2013;6012.69;9528.47;8853.59;2830.69
15.05.2013;6086.96;9641.99;8936.88;2832.22
16.05.2013;6068.3;9464.61;8972.28;2851.3
17.05.2013;6291.3;9500.09;8947.29;2903.54
20.05.2013;6600.96;9500.09;8824.44;2891.84
21.05.2013;6498;9500.09;8816.11;2906.47
22.05.2013;6611.57;9556.85;8797.37;2883.34
23.05.2013;6444.56;9329.81;8730.74;2871.78
24.05.2013;6444.56;9322.71;8795.29;2865.65
27.05.2013;6405.26;9273.05;8795.29;2865.65
28.05.2013;6409.19;9294.34;8859.84;2894.35
29.05.2013;6385.61;9173.72;8620.38;2896.3
30.05.2013;6458.31;9180.82;8489.2;2916.36
31.05.2013;6491.71;9003.45;8326.79;2897.69
03.06.2013;6405.26;8797.69;8497.53;2910.64
04.06.2013;6327.85;9074.39;8624.55;2872.2
05.06.2013;6322.74;8939.59;8464.21;2824.14
06.06.2013;6181.27;8818.98;8493.36;2838.91
07.06.2013;6365.96;8975.07;8622.46;2874.43
10.06.2013;6440.63;8925.4;8574.57;2855.9
11.06.2013;6248.08;8797.69;8493.36;2841.41
12.06.2013;6067.32;8826.07;8468.38;2802.69
13.06.2013;5997.56;8776.41;8472.57;2838.49
14.06.2013;6090.89;8776.41;8457.89;2816.62
17.06.2013;6149.84;8854.45;8529.18;2828.32
18.06.2013;6139.03;8811.88;8581.6;2853.81
19.06.2013;6063.39;8868.64;8472.57;2813
20.06.2013;5815.82;8684.18;8204.2;2749.06
21.06.2013;5717.58;8613.23;8336.29;2722.73
24.06.2013;5602.64;8414.57;8288.07;2695.98
25.06.2013;5835.47;8528.09;8327.9;2716.04
26.06.2013;5843.33;8655.79;8455.8;2714.37
27.06.2013;5937.64;8755.13;8441.12;2725.38
28.06.2013;5890.48;8790.6;8409.67;2662.14
01.07.2013;5949.94;8875.73;8483.05;2664.5
02.07.2013;5889.7;8868.64;8464.19;2667.57
03.07.2013;5850.4;8769.31;8489.34;2691.95
04.07.2013;6057.84;8925.4;8489.34;2691.95
05.07.2013;5955.32;8868.64;8495.63;2715.35
08.07.2013;6034.3;8904.12;8499.83;2716.04
09.07.2013;6144.22;8967.97;8560.63;2664.78
10.07.2013;6140.01;8989.25;8529.18;2678.02
11.07.2013;6220.73;9074.39;8602.57;2685.68
12.07.2013;6318.73;9046.02;8602.57;2675.51
15.07.2013;6346.32;9074.39;8598.37;2702.39
16.07.2013;6307.06;9053.11;8434.83;2700.3
17.07.2013;6389.31;9046.02;8562.73;2710.05
18.07.2013;6479.92;8975.07;8556.44;2757.97
19.07.2013;6444.44;8953.78;8615.14;2695.98
22.07.2013;6383.61;8918.3;8562.73;2703.65
23.07.2013;6416.97;8882.83;8587.89;2716.04
24.07.2013;6501.18;8904.12;8566.92;2738.75
25.07.2013;6567.16;8875.73;8562.73;2747.25
26.07.2013;6495.64;8776.41;8520.8;2749.06
29.07.2013;6564.41;8804.79;8445.32;2733.18
30.07.2013;6680.73;8797.69;8453.7;2730.39
31.07.2013;6733.07;8897.02;8403.38;2716.88
01.08.2013;6880.98;8897.02;8506.12;2727.61
02.08.2013;6845.54;9152.44;8432.73;2718.55
05.08.2013;6923.97;9173.72;8447.41;2723.29
06.08.2013;6880.74;9230.48;8464.19;2660.46
07.08.2013;6792.33;9180.82;8418.06;2639.85
08.08.2013;6802.15;8982.16;8428.54;2631.03
09.08.2013;6898.43;8861.55;8420.16;2629.49
12.08.2013;7022.17;8854.45;8350.96;2647.27
13.08.2013;7073.29;8889.93;8313.23;2637.89
14.08.2013;7128.31;8897.02;8288.07;2625.43
15.08.2013;7059.27;8861.55;8195.81;2601.07
16.08.2013;6979.06;8811.88;8187.43;2594.77
19.08.2013;6983.89;8776.41;8130.82;2579.23
20.08.2013;6882.71;8769.31;8103.56;2583.85
21.08.2013;6889.59;8719.65;8025.98;2588.05
22.08.2013;7006.88;8797.69;8032.28;2592.67
23.08.2013;6964.05;8804.79;8076.3;2595.89
26.08.2013;6995.49;8875.73;7992.44;2586.37
27.08.2013;6722.77;8769.31;7998.73;2558.37
28.08.2013;6591.48;8662.89;8040.66;2550.25
29.08.2013;6714.6;8599.04;7988.25;2556.97
30.08.2013;6597.81;8662.89;8005.02;2551.79
02.09.2013;6763.88;8712.55;8005.02;2551.79
03.09.2013;6561.7;8648.7;7946.31;2575.45
04.09.2013;6496.82;8641.61;8080.5;2563.83
05.09.2013;6579.66;8669.98;8017.6;2578.11
06.09.2013;6542.8;8698.36;8040.66;2562.43
09.09.2013;6542.8;8641.61;8076.3;2589.73
10.09.2013;6837.13;8740.93;8099.37;2612.41
11.09.2013;6852.33;8740.93;8130.82;2669.81
12.09.2013;6837.52;8762.22;8118.23;2670.23
13.09.2013;6904.09;8833.17;8171.04;2690.39
16.09.2013;6949.51;8840.26;8206.94;2704.11
17.09.2013;6806.47;8818.98;8192.16;2690.25
18.09.2013;6828.09;8904.12;8361.11;2721.89
19.09.2013;6754.37;9010.54;8301.98;2707.47
20.09.2013;6615.5;9053.11;8320.98;2660.29
23.09.2013;6585.08;9003.45;8158.36;2673.87
24.09.2013;6729.45;8989.25;8137.25;2659.59
25.09.2013;6738.26;8960.88;8095;2652.59
26.09.2013;6705.88;8996.35;8181.59;2663.09
27.09.2013;6676.4;8975.07;8109.79;2616.89
30.09.2013;6590.74;8975.07;7999.97;2592.53
01.10.2013;6641.04;8953.78;8014.75;2609.33
02.10.2013;6552.62;8833.17;7904.93;2589.45
03.10.2013;6405.26;8833.17;7847.91;2574.05
04.10.2013;6456.35;8818.98;7856.36;2577.41
07.10.2013;6491.71;8769.31;7824.68;2548.15
08.10.2013;6385.61;8698.36;7873.25;2502.09
09.10.2013;6444.56;8648.7;7831.02;2538.49
10.10.2013;6601.74;8719.65;7978.85;2586.79
11.10.2013;6613.53;8783.5;7976.74;2606.25
14.10.2013;6648.9;8748.03;8006.3;2617.59
15.10.2013;6621.43;8818.98;7953.51;2585.25
16.10.2013;6731.42;8797.69;8025.31;2614.23
17.10.2013;6798.22;9067.3;8141.47;2447.63
18.10.2013;6719.63;9195.01;8190.04;2432.93
21.10.2013;6737.31;9209.2;8198.49;2420.05
22.10.2013;6794.68;9280.15;8255.51;2449.59
23.10.2013;6699.98;9251.77;8255.51;2460.79
24.10.2013;6739.28;9294.34;8194.27;2489.21
25.10.2013;6684.26;9301.43;8242.84;2475.91
28.10.2013;6600.76;9315.62;8365.33;2482.91
29.10.2013;6574.23;9351.1;8405.46;2549.69
30.10.2013;6916.11;9294.34;8367.45;2522.11
31.10.2013;7057.57;9294.34;8356.89;2508.95
01.11.2013;7112.59;9287.24;8365.33;2509.23
04.11.2013;7201.99;9301.43;8344.21;2523.79
05.11.2013;7132.24;9258.86;8342.1;2489.91
06.11.2013;7197.08;9344;8458.26;2521.97
07.11.2013;7230.48;9393.66;8411.79;2533.37
08.11.2013;7221.44;9393.66;8458.26;2533.23
11.11.2013;7210.83;9365.29;8420.24;2573.9
12.11.2013;7160.53;9393.66;8422.36;2576.58
13.11.2013;7163.68;9414.95;8473.04;2583.33
14.11.2013;7221.84;9485.9;8492.05;2564.47
15.11.2013;7275.67;9492.99;8494.16;2578.26
18.11.2013;7350.33;9549.75;8483.6;2596.28
19.11.2013;7356.42;9571.04;8477.27;2607.26
20.11.2013;7355.44;9521.38;8460.37;2606.41
21.11.2013;7381.77;9507.18;8538.51;2591.49
22.11.2013;7348.37;9478.8;8538.51;2551.66
25.11.2013;7393.56;9549.75;8525.84;2518.45
26.11.2013;7368.02;9400.76;8500.5;2495.51
27.11.2013;7460.36;9386.57;8546.96;2518.87
28.11.2013;7464.29;9393.66;8546.96;2518.87
29.11.2013;7511.45;9393.66;8546.96;2528.86
02.12.2013;7550.74;9308.53;8523.56;2497.9
03.12.2013;7320.86;9216.29;8580.98;2478.2
04.12.2013;7344.44;9152.44;8585.24;2473.41
05.12.2013;7230.87;9152.44;8470.4;2478.2
06.12.2013;7314.96;9251.77;8604.38;2500.57
09.12.2013;7322.82;9287.24;8591.62;2497.62
10.12.2013;7271.74;9202.1;8474.65;2492.83
11.12.2013;7240.3;9187.91;8534.2;2465.81
12.12.2013;7153.85;9053.11;8338.55;2440.05
13.12.2013;7171.54;8953.78;8342.8;2432.03
16.12.2013;7314.96;8967.97;8351.31;2503.11
17.12.2013;7285.49;9010.54;8315.15;2473.69
18.12.2013;7403.38;8982.16;8510.8;2515.07
19.12.2013;7489.83;9074.39;8476.78;2536.46
20.12.2013;7499.66;9180.82;8515.06;2533.65
23.12.2013;7529.13;9187.91;8540.58;2564.75
24.12.2013;7529.13;9187.91;8546.96;2578.69
25.12.2013;7529.13;9187.91;8546.96;2578.69
26.12.2013;7529.13;9187.91;8610.76;2608.66
27.12.2013;7713.82;9273.05;8646.91;2604.86
30.12.2013;7741.33;9265.96;8738.36;2623.58
31.12.2013;7741.33;9265.96;8785.14;2639.91
01.01.2014;7741.33;9265.96;8785.14;2639.91
02.01.2014;7597.9;9265.96;8646.91;2611.2
03.01.2014;7585.01;9386.57;8604.38;2626.82
06.01.2014;7576.99;9365.29;8563.97;2617.81
07.01.2014;7619.51;9429.14;8589.49;2670.03
08.01.2014;7586.11;9429.14;8493.79;2645.54
09.01.2014;7594.95;9308.53;8449.13;2637.24
10.01.2014;7662.73;9322.71;8534.2;2635.55
13.01.2014;7630.91;9414.95;8406.6;2591.92
14.01.2014;7505.95;9407.86;8440.63;2616.69
15.01.2014;7674.52;9457.52;8455.51;2642.3
16.01.2014;7711.86;9571.04;8444.88;2656.66
17.01.2014;7747.73;9599.42;8353.43;2675.38
20.01.2014;7729.54;9698.75;8353.43;2675.38
21.01.2014;7731.5;9741.32;8489.54;2652.01
22.01.2014;7705.96;9762.6;8485.29;2565.03
23.01.2014;7544.85;9691.65;8344.93;2571.79
24.01.2014;7279.6;9485.9;8259.86;2528.3
27.01.2014;7218.69;9422.04;8236.47;2503.81
28.01.2014;7364.09;9429.14;8266.24;2489.03
29.01.2014;7222.62;9372.38;8059.96;2482.7
30.01.2014;7191.18;9358.19;8117.38;2496.21
31.01.2014;7092.94;9336.91;8042.95;2486.64
03.02.2014;6959.34;9315.62;7911.09;2433.44
04.02.2014;6906.76;9187.91;7970.64;2432.6
05.02.2014;7004.13;9216.29;7998.29;2452.3
06.02.2014;7115.54;9436.23;8087.61;2471.72
07.02.2014;7165.88;9592.32;8070.59;2508.23
10.02.2014;7230.28;9585.23;8202.44;2506.67
11.02.2014;7401.42;9507.18;8217.33;2542.9
12.02.2014;7517.38;9521.38;8189.68;2550.54
13.02.2014;7571.84;9379.48;8219.46;2573.18
14.02.2014;7688.36;9358.19;8279;2599.36
17.02.2014;7678.38;9365.29;8279;2599.36
18.02.2014;7672.56;9329.81;7968.51;2592.29
19.02.2014;7637.94;9329.81;7889.83;2588.89
20.02.2014;7570.55;9308.53;7932.36;2607.43
21.02.2014;7534.08;9365.29;7906.84;2586.63
24.02.2014;7315.63;9422.04;7974.89;2595.97
25.02.2014;7339.72;9450.43;8032.31;2592.85
26.02.2014;7287.42;9478.8;8053.58;2604.6
27.02.2014;7254.64;9436.23;8096.11;2621.72
28.02.2014;7269.77;9450.43;8123.76;2620.31
03.03.2014;7051.52;9336.91;8106.75;2607.43
04.03.2014;7193.11;9471.71;8147.15;2638.28
05.03.2014;7147.41;9485.9;8155.66;2648.18
06.03.2014;7158.25;9492.99;8181.18;2655.26
07.03.2014;7077.22;9422.04;8198.19;2655.82
10.03.2014;6890.57;9414.95;8219.46;2637.57
11.03.2014;6984.88;9372.38;8251.36;2642.81
12.03.2014;6941.65;9308.53;8246.04;2635.16
13.03.2014;6900;9195.01;8138.86;2602.33
14.03.2014;6841.17;9124.06;8181.73;2578.42
17.03.2014;6890.25;9116.96;8203.17;2629.36
18.03.2014;6933.79;9195.01;8231.04;2643.51
19.03.2014;6975.49;9195.01;8175.3;2613.8
20.03.2014;6969.51;9159.53;8241.75;2658.94
21.03.2014;6853.2;9202.1;8239.61;2641.53
24.03.2014;6774.61;9195.01;8231.04;2663.89
25.03.2014;6923.11;9344;8278.19;2759.97
26.03.2014;7004.53;9393.66;8276.05;2725.73
27.03.2014;7055.14;9422.04;8321.06;2686.25
28.03.2014;7242.78;9414.95;8348.93;2695.02
31.03.2014;7237.79;9443.33;8286.77;2723.89
01.04.2014;7295.32;9414.95;8233.18;2752.33
02.04.2014;7291.59;9556.85;8216.03;2738.89
03.04.2014;7268.36;9578.13;8160.3;2726.72
04.04.2014;7348.37;9571.04;8192.45;2713.7
07.04.2014;7242.27;9535.56;8278.19;2752.62
08.04.2014;7272.8;9705.84;8338.21;2735.21
09.04.2014;7548.78;9705.84;8357.5;2782.62
10.04.2014;7505.55;9677.46;8336.07;2769.03
11.04.2014;7493.76;9599.42;8280.34;2762.1
14.04.2014;7419.1;9805.17;8301.77;2798.61
15.04.2014;7250.13;9790.52;8612.58;2787.99
16.04.2014;7480.01;9768.56;8700.46;2779.22
17.04.2014;7544.85;9849.11;8728.32;2688.8
18.04.2014;7544.85;9849.11;8728.32;2688.8
21.04.2014;7544.85;9849.11;8734.76;2720.78
22.04.2014;7647.02;9841.79;8726.18;2719.08
23.04.2014;7593.97;9827.14;8730.47;2713.14
24.04.2014;7466.25;9841.79;8724.04;2691.77
25.04.2014;7416.47;9790.52;8790.49;2683.42
28.04.2014;7511.45;9819.82;8794.78;2733.09
29.04.2014;7425;9878.4;8696.17;2760.96
30.04.2014;7544.85;9951.63;8743.33;2780.21
01.05.2014;7544.85;9951.63;8741.19;2738.61
02.05.2014;7426.96;9915.01;8777.63;2709.03
05.05.2014;7400.12;9922.34;8736.9;2706.48
06.05.2014;7340.51;9922.34;8679.02;2689.08
07.05.2014;7269.77;10083.43;8769.05;2694.31
08.05.2014;7389.63;10039.5;8730.47;2688.76
09.05.2014;7396.5;10120.05;8760.48;2705.42
12.05.2014;7460.36;10222.57;8749.76;2740.86
13.05.2014;7365.34;10200.6;8811.92;2735.45
14.05.2014;7454.47;10273.83;8764.77;2686.06
15.05.2014;7406.3;10412.96;8685.46;2653.89
16.05.2014;7468.56;10471.54;8764.77;2662.43
19.05.2014;7494.61;10369.02;8726.18;2661.58
20.05.2014;7538.77;10332.41;8698.32;2631.55
21.05.2014;7597.05;10325.09;8760.48;2652.9
22.05.2014;7637.04;10295.79;8698.32;2642.79
23.05.2014;7627.08;10251.86;8698.32;2646.49
26.05.2014;7777.61;10229.89;8698.32;2646.49
27.05.2014;7757.54;10185.95;8739.04;2629.98
28.05.2014;7782.83;10244.54;8698.32;2605.78
29.05.2014;7782.63;10244.54;8715.46;2615.46
30.05.2014;7767.58;10288.47;8769.05;2624
02.06.2014;7804.11;10281.15;8758.33;2642.93
03.06.2014;7723.42;10303.12;8762.62;2624.15
04.06.2014;7591.07;10281.15;8743.33;2626.14
05.06.2014;7781.63;10178.63;8764.77;2647.06
06.06.2014;7803.71;10098.08;8786.2;2652.61
09.06.2014;7799.69;10098.08;8769.05;2650.48
10.06.2014;7759.55;10185.95;8803.35;2623.01
11.06.2014;7775.61;10200.6;8758.33;2593.97
12.06.2014;7827.39;10149.34;8729.4;2579.31
13.06.2014;7763.56;10171.31;8718.6;2598.38
16.06.2014;7733.46;10163.98;8781.23;2595.39
17.06.2014;7719.41;10149.34;8837.38;2594.11
18.06.2014;7749.52;10142.02;8975.6;2613.19
19.06.2014;7808.08;10163.98;9025.27;2602.08
20.06.2014;7813.34;10207.92;9003.68;2584.01
23.06.2014;7775.61;10207.92;9012.32;2592.41
24.06.2014;7697.33;10259.18;9038.23;2574.47
25.06.2014;7645.14;10105.4;9061.99;2572.19
26.06.2014;7570.88;10061.47;9077.11;2567.21
27.06.2014;7618.77;10068.79;9111.66;2586.29
30.06.2014;7561.16;10061.47;9148.38;2580.02
01.07.2014;7640.93;10163.98;9133.26;2652.33
02.07.2014;7747.43;10134.7;9133.26;2681.36
03.07.2014;7717.36;10229.89;9120.3;2683.35
04.07.2014;7673.2;10193.28;9120.3;2683.35
07.07.2014;7547.8;10105.4;9100.86;2676.38
08.07.2014;7427.57;10076.11;9057.67;2664.71
09.07.2014;7392.97;10076.11;9059.83;2681.79
10.07.2014;7372.18;10024.85;9126.78;2671.54
11.07.2014;7390.44;10024.85;9064.14;2675.81
14.07.2014;7456.47;10105.4;9152.69;2702.28
15.07.2014;7485.78;10061.47;9092.22;2682.79
16.07.2014;7586.94;10112.73;9096.54;2737.87
17.07.2014;7399.83;10127.37;9074.95;2739.72
18.07.2014;7379.48;10105.4;9163.49;2739.86
21.07.2014;7247.73;10090.76;9157.01;2716.38
22.07.2014;7308.63;10171.31;8895.69;2762.49
23.07.2014;7303.01;10229.89;8813.63;2755.94
24.07.2014;7284.74;10229.89;8848.18;2778.86
25.07.2014;7208.43;10142.02;8854.66;2766.9
28.07.2014;7045.01;10105.4;8785.55;2786.54
29.07.2014;7103.22;10083.43;8714.28;2769.32
30.07.2014;6981.79;10002.88;8556.63;2761.21
31.07.2014;6946.66;9893.04;8485.36;2728.05
01.08.2014;6827.4;9893.04;8485.36;2692.18
04.08.2014;6909.57;9746.59;8509.11;2699.15
05.08.2014;6727.89;9812.49;8461.6;2663
06.08.2014;6703.8;9827.14;8621.41;2662.57
07.08.2014;6681.12;10163.98;8498.31;2638.66
08.08.2014;6647.96;10083.43;8519.91;2672.02
11.08.2014;6748.64;10068.79;8545.82;2684.05
12.08.2014;6670.4;10076.11;8569.58;2682.19
13.08.2014;6759.2;10127.37;8625.73;2690.92
14.08.2014;6751.49;10171.31;8677.57;2689.92
15.08.2014;6659.93;10156.66;8828.74;2682.76
18.08.2014;6752.7;10207.92;8930.25;2711.11
19.08.2014;6871.2;10244.54;8910.81;2721.28
20.08.2014;6844.3;10244.54;8908.65;2721.7
21.08.2014;6935.42;10295.79;8943.2;2737.88
22.08.2014;6893.52;10244.54;8880.57;2726.14
25.08.2014;6967.18;10303.12;8943.2;2736.88
26.08.2014;6994.84;10369.02;8984.24;2763.08
27.08.2014;6979.74;10383.67;8984.24;2752.49
28.08.2014;6881.43;10332.41;8990.72;2748.91
29.08.2014;6837.39;10434.93;9010.15;2753.2
01.09.2014;6884.44;10449.57;9010.15;2753.2
02.09.2014;6873.68;10478.86;8992.88;2742.61
03.09.2014;6940.84;10500.83;9023.11;2748.19
04.09.2014;7107.23;10500.83;9042.55;2730.01
05.09.2014;7189.13;10456.89;9036.07;2737.45
08.09.2014;7125.26;10493.51;9023.11;2722.28
09.09.2014;7067.49;10464.22;9057.67;2720.13
10.09.2014;7022.77;10456.89;9107.34;2742.32
11.09.2014;7019.32;10449.57;9125.7;2744.9
12.09.2014;7010.89;10390.99;9019.11;2738.6
15.09.2014;6987.69;10347.05;9027.81;2746.19
16.09.2014;7014.75;10390.99;9058.26;2762.65
17.09.2014;6956.66;10317.77;9051.73;2760.36
18.09.2014;6988.97;10303.12;9090.89;2773.96
19.09.2014;6982.95;10310.44;9147.45;2777.54
22.09.2014;6926.83;10317.77;9184.43;2764.8
23.09.2014;6776.46;10215.25;9112.65;2743.47
24.09.2014;6782.88;10251.86;9195.31;2753.35
25.09.2014;6629.54;10171.31;9088.72;2706.1
26.09.2014;6659.64;10193.28;9180.08;2721.13
29.09.2014;6577.35;10193.28;9190.96;2715.12
30.09.2014;6578.6;10288.47;9280.15;2717.84
01.10.2014;6386.68;10215.25;9297.55;2679.76
